id,tokens,ner_tags
29348,"['Post', 'Gwyn', 'is', 'a', 'subsidiary', 'summit', 'of', 'Cadair', 'Berwyn', 'in', 'north', 'east', 'Wales', '.']","[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
117683,"['It', 'is', 'home', 'to', 'places', 'like', 'Mount', 'Makiling', 'near', 'Los', 'Baños', ',', 'Laguna', 'and', 'the', 'Taal', 'Volcano', 'in', 'Batangas', '.']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
89266,"['However', ',', 'Entropy', 'and', 'Freenet', 'data', 'stores', 'are', 'not', 'compatible', 'with', 'each', 'other', 'and', 'therefore', 'do', 'not', 'share', 'data', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
56057,"['In', 'particular', ',', 'she', 'did', 'calculations', 'on', '433', 'Eros', 'and', '475', 'Ocllo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
63471,"['Due', 'to', 'the', 'steep', 'gradients', 'and', 'poor', 'soil', ',', 'the', 'primary', 'land', 'uses', 'on', 'the', 'Lomond', 'Hills', 'are', 'sheep', 'grazing', 'and', 'commercial', 'forestry', '(', 'predominantly', 'on', 'the', 'steep', 'north', 'slopes', ')', 'and', 'water', 'catchment', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
71650,"['The', 'watercourses', 'on', 'Gullfjellet', 'supports', 'large', 'parts', 'of', 'the', 'Bergen', 'region', 'with', 'piped', 'water', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
128935,"['The', 'relief', 'is', 'in', 'a', 'steep', 'valley', ',', 'between', 'Mount', 'Erciyes', 'and', 'the', 'Anti-Taurus', 'Mountains', 'east', 'of', 'Develi', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]"
10615,"['Both', 'Table', 'Mountain', 'and', 'the', 'Sutter', 'Buttes', 'can', 'be', 'seen', 'from', 'the', 'school', ',', 'as', 'well', 'as', 'the', 'foothills', 'of', 'the', 'Sierra', 'Nevada', 'Mountains', '.']","[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
40385,"['The', 'Sierra', 'Madre', 'del', 'Sur', 'mountains', 'in', 'southwestern', 'Mexico', 'form', 'a', 'southern', 'extension', 'of', 'the', 'Peninsular', 'Ranges', 'of', 'Baja', ',', 'California', '.']","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]"
91453,"['He', 'also', 'appeared', 'in', '``', 'The', 'Baron', '``', ',', '``', 'Survivors', '``', ',', '``', 'Minder', '``', 'in', 'Series', '1', ""'s"", '``', 'You', 'Got', 'ta', 'Have', 'Friends', '``', ',', '``', 'Coronation', 'Street', '``', '(', 'as', 'brewery', 'owner', 'Cecil', 'Newton', ')', ',', 'in', 'the', '``', 'Doctor', 'Who', '``', 'story', '``', 'Full', 'Circle', '``', 'and', 'masterful', 'turn', 'as', 'a', 'pair', 'of', 'twins', 'in', 'a', '2005', 'episode', 'of', 'Midsomer', 'Murders', 'titled', '``', 'The', 'House', 'in', 'the', 'Woods', '``', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
77045,"['Middle', 'Teton', 'Glacier', 'is', 'on', 'the', 'northeast', 'flank', 'of', 'Middle', 'Teton', 'in', 'Grand', 'Teton', 'National', 'Park', ',', 'Wyoming', '.']","[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
92381,"['Lake', 'Manasarovar', 'or', 'Manas', 'Sarovar', ',', 'also', 'called', 'Swan', 'rimbonche', '(', ';', 'is', 'a', 'high', 'altitude', 'freshwater', 'lake', 'fed', 'by', 'the', 'Kailash', 'Glaciers', 'near', 'Mount', 'Kailash', 'in', 'Burang', 'County', ',', 'Ngari', 'Prefecture', ',', 'Tibet', 'Autonomous', 'Region', ',', 'China', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
126222,"['2067', 'm.', ')', 'is', 'a', 'high', 'mountain', 'pass', 'in', 'the', 'French', 'Alps', 'linking', 'Le', ""Bourg-d'Oisans"", 'and', 'Saint-Jean-de-Maurienne', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
100281,"['The', 'Chiricahua', 'Mountains', 'are', 'home', 'to', 'a', 'number', 'of', 'unusual', 'geologic', 'features', 'associated', 'with', 'the', 'Turkey', 'Creek', 'Caldera', ',', 'some', 'of', 'which', 'are', 'protected', 'by', 'Chiricahua', 'National', 'Monument', '.']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
106831,"['The', 'exhibition', 'was', 'shown', 'in', '2011', 'in', 'Darmstadt', ',', 'at', 'the', 'Edith-Stein-School', 'in', 'Darmstadt', 'and', 'at', 'the', 'Friedrich', 'Schiller', 'University', 'in', 'Jena', ',', 'Germany', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
128847,"['The', 'late', '13th-', 'to', 'early-14th-century', 'document', ',', 'the', 'Fournier', 'Register', ',', 'discovered', 'in', 'the', 'Vatican', 'archives', 'in', 'the', '1960s', 'and', 'edited', 'by', 'Jean', 'Duvernoy', ',', 'is', 'the', 'basis', 'for', 'Emmanuel', 'Le', 'Roy', 'Ladurie', ""'s"", 'work', '``', 'Montaillou', ':', 'The', 'Promised', 'Land', 'of', 'Error', '``', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
122582,"['Whiteswan', 'Lake', 'Provincial', 'Park', 'is', 'a', 'provincial', 'park', 'in', 'British', 'Columbia', ',', 'Canada', ',', 'located', 'in', 'the', 'Kootenay', 'Ranges', 'of', 'the', 'Rocky', 'Mountains', ',', '22', 'km', 'east', 'of', 'Canal', 'Flats', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
36836,"['Plumlee', 'is', 'rated', 'as', 'the', '17th', 'best', 'power', 'forward', 'of', 'the', '2008', 'recruiting', 'class', 'by', 'Scouts.com', ',', 'while', 'Rivals', 'has', 'him', 'ranked', '29th', 'at', 'forward', 'and', '101st', 'overall', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
39345,"['The', 'latter', 'is', 'the', 'trail', 'head', 'for', 'the', 'hiking', 'trail', 'to', 'Telescope', 'Peak', 'and', 'has', 'views', 'to', 'the', 'east', 'down', 'to', 'Badwater', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
37783,"['It', 'flows', 'northwest', 'between', 'the', 'Lyttelton', 'Range', 'and', 'Dunedin', 'Range', ',', 'turning', 'east', 'on', 'rounding', 'the', 'latter', 'range', 'to', 'enter', 'the', 'sea', 'south', 'of', 'Cape', 'Scott', '.']","[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
129953,"['From', 'there', ',', 'it', 'passes', 'under', 'the', '101', 'Freeway', ',', 'goes', 'through', 'a', 'portion', 'of', 'the', 'Sepulveda', 'Dam', 'Recreation', 'Area', ',', 'and', 'runs', 'through', 'the', 'communities', 'of', 'Lake', 'Balboa', ',', 'Van', 'Nuys', ',', 'North', 'Hills', ',', 'Granada', 'Hills', ',', 'and', 'Sylmar', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]"
28529,"['King', 'appears', 'as', 'a', 'character', 'in', '``', 'All', 'the', 'Way', '``', ',', 'a', 'Robert', 'Schenkkan', 'play', 'depicting', 'the', 'first', 'year', 'of', 'Lyndon', 'Johnson', ""'s"", 'presidency', ',', 'with', 'an', 'emphasis', 'on', 'events', 'surrounding', 'the', 'passage', 'of', 'the', 'Civil', 'Rights', 'Act', 'of', '1964', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
94609,"['Two', 'books', 'detailing', 'the', 'disaster', ',', '``', 'Into', 'Thin', 'Air', '``', 'by', 'Jon', 'Krakauer', 'and', '``', 'The', 'Climb', '``', 'by', 'Anatoli', 'Boukreev', ',', 'both', 'written', 'by', 'mountaineers', 'who', 'were', 'on', 'Mount', 'Everest', 'at', 'the', 'time', ',', 'give', 'conflicting', 'accounts', 'of', 'the', 'events', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100419,"['From', '3', 'January', '1866', 'GNR', 'services', 'ran', 'to', 'Ludgate', 'Hill', 'and', 'LC', '&', 'amp', ';', 'DR', 'services', 'ran', 'to', 'Farringdon', 'Street', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12489,"['In', 'May', '2014', ',', 'Sandow', 'brought', 'in', 'equity', 'partner', ',', 'Evolution', 'Media', 'Partners', '(', 'Evolution', ')', ',', 'to', 'expand', 'Fred', 'Segal', 'into', 'a', 'global', 'lifestyle', 'brand', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
42566,"['In', 'addition', ',', 'the', 'Central', 'Volcanic', 'Zone', 'features', 'about', '18', 'minor', 'volcanic', 'fields', '.']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
94769,"['Joyce', 'Glacier', '(', ')', 'is', 'a', 'glacier', 'in', 'Antarctica', ',', 'immediately', 'north', 'of', 'Péwé', 'Peak', ',', 'draining', 'from', 'the', 'névé', 'northeast', 'of', 'Catacomb', 'Hill', 'and', 'terminating', 'up-valley', '(', 'west', ')', 'of', 'the', 'snout', 'of', 'Garwood', 'Glacier', ',', 'which', 'would', 'have', 'been', 'a', 'tributary', 'to', 'it', 'in', 'times', 'of', 'more', 'intense', 'glaciation', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
28970,"['Lined', 'with', 'of', 'refrigeration', 'coolant', ',', 'the', 'track', 'can', 'hold', 'ice', 'at', 'air', 'temperatures', 'up', 'to', '20', 'deg', 'C', '(', '68', 'deg', 'F', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4002,"['Camp', 'Rockmont', 'for', 'Boys', 'is', 'an', 'American', 'Camp', 'Association', 'accredited', 'Christian', 'residential', 'boys', ""'"", 'summer', 'camp', 'in', 'Black', 'Mountain', ',', 'North', 'Carolina', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
55557,"['Gustav', 'IV', 'Adolf', 'of', 'Sweden', 'made', 'a', 'public', 'denial', 'of', 'Forssberg', '’', 's', 'birth', 'but', 'eventually', 'agreed', 'to', 'have', 'Forssberg', 'made', 'official', 'lady', 'in', 'waiting', 'to', 'Sophia', 'Albertina', 'and', 'to', 'be', 'presented', 'at', 'court', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98604,"['Mount', 'Feathertop', ',', 'Mount', 'Bogong', 'and', 'Mount', 'Hotham', 'are', 'also', 'near', 'the', 'township', '.']","[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
106761,"['His', 'expeditions', 'between', '1947', 'and', '1957', 'in', 'the', 'area', 'of', 'Anti-Taurus', 'Mountains', 'and', 'Amanos', 'Mountains', 'led', 'him', 'the', 'discovery', 'of', 'an', 'ancient', 'trail', 'network', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
126699,"['The', 'Roosevelt', 'Glacier', 'icefall', ',', 'on', 'the', 'north', 'face', 'of', 'Mount', 'Baker', '(', 'Cascade', 'Range', ',', 'U.S', '.', ')', ',', 'is', 'about', '730', 'metres', '(', '2,400', 'ft', ')', 'high', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
123158,"['H.', 'George', 'Anderson', '(', 'born', 'March', '10', ',', '1932', ')', 'was', 'the', 'second', 'Presiding', 'Bishop', 'of', 'the', 'Evangelical', 'Lutheran', 'Church', 'in', 'America', 'from', 'October', '1995', 'to', 'October', '2001', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
113083,"['The', 'northeast', ',', 'east', ',', 'and', 'southeast', 'is', 'separated', 'from', 'the', 'Bradshaw', 'Mountains', 'by', 'the', 'Hassayampa', 'River', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
48719,"['It', 'runs', 'from', 'north', 'to', 'south', 'between', 'the', 'Amargosa', 'Range', 'on', 'the', 'east', 'and', 'the', 'Panamint', 'Range', 'on', 'the', 'west', ';', 'the', 'Grapevine', 'Mountains', 'and', 'the', 'Owlshead', 'Mountains', 'form', 'its', 'northern', 'and', 'southern', 'boundaries', ',', 'respectively', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
117729,"['In', '``', 'Mommywood', '``', ',', 'Spelling', 'describes', 'her', 'adventures', 'rearing', 'her', 'two', 'small', 'children', 'in', 'the', 'Hollywood', 'Hills', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
12931,"['Mauna', 'Loa', '(', ')', 'is', 'the', 'largest', 'mountain', 'on', 'Earth', 'in', 'terms', 'of', 'base', 'area', '(', 'about', ')', 'and', 'volume', '(', 'about', ')', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16317,"['Between', 'these', 'two', 'glaciers', 'is', 'Fimmvörðuháls', 'pass', '.']","[0, 0, 0, 0, 0, 1, 0, 0]"
89667,"['The', 'team', 'who', 'climbed', 'Imja', 'Tse', 'comprised', 'Tenzing', 'Norgay', ',', 'Charles', 'Evans', ',', 'Alfred', 'Gregory', ',', 'Charles', 'Wylie', 'and', 'seven', 'other', 'Sherpas', '.']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
45823,"['The', 'Allardyce', 'Range', '(', ')', 'is', 'a', 'mountain', 'range', 'rising', 'south', 'of', 'Cumberland', 'Bay', 'and', 'dominating', 'the', 'central', 'part', 'of', 'South', 'Georgia', ',', 'a', 'UK', 'overseas', 'territory', '.']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
59119,"['They', 'inhabited', 'the', 'region', 'from', 'the', 'Russell', 'River', 'and', 'Cooper', ""'s"", 'point', ',', 'north', 'of', 'Innisfail', ',', 'westwards', 'to', 'Millaa', 'Millaa', 'and', 'the', 'Misty', 'Mountains', ',', 'and', 'south', 'as', 'far', 'as', 'North', 'Maria', 'Creek', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
113250,"['It', 'is', 'situated', 'on', 'the', 'banks', 'of', 'the', 'Hathmati', 'River', 'among', 'the', 'Aravalli', 'Hills', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
85694,"['Before', 'being', 'married', 'again', ',', 'Solem', 'skied', 'across', 'the', 'Dovre', 'Mountains', 'to', 'preach', 'in', 'the', 'eastern', 'regions', ',', 'and', 'was', ',', 'according', 'to', 'Inger', 'Furseth', ',', 'a', '``', 'courageuos', 'and', 'fearless', 'woman', ""''"", '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
103885,"['Surficial', 'deposits', 'of', 'the', 'Palos', 'Verdes', 'Hills', 'consists', 'of', 'stratigraphic', 'layers', ',', 'in', 'order', 'from', 'oldest', 'to', 'youngest', ':']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
68293,"['As', 'if', 'in', 'anticipation', 'of', 'the', 'indignities', 'of', 'her', 'later', 'groundings', 'and', 'collisions', ',', '``', 'Cardena', '``', 's', 'well-earned', 'moment', 'of', 'glory', 'came', 'in', 'the', 'summer', 'of', '1927', ',', 'when', 'she', 'freed', 'the', 'CNR', 'liner', 'from', 'the', 'clutches', 'of', 'Ripple', 'Rock', 'in', 'Seymour', 'Narrows', ',', 'a', 'treacherous', ',', 'three-mile', 'tidal', 'surge', 'lying', 'in', 'Discovery', 'Passage', 'between', 'Vancouver', 'Island', 'and', 'Quadra', 'Island', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
98591,"['Due', 'to', 'its', 'steep', 'profile', 'and', 'unstable', 'weather', ',', 'Ushba', 'is', 'considered', 'by', 'many', 'climbers', 'as', 'the', 'most', 'difficult', 'ascent', 'in', 'the', 'Caucasus', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
129422,"['The', 'Kiso', 'Mountains', 'are', 'the', '``', 'Central', 'Alps', ""''"", 'of', 'the', 'scenic', 'Japanese', 'Alps', 'group', ',', 'located', 'on', 'central', 'Honshu', '.']","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
72768,"['The', 'ridge', 'is', 'south', 'of', 'the', 'town', 'of', 'Culpeper', 'and', 'just', 'to', 'the', 'northwest', 'of', 'the', 'northern', 'tip', 'of', 'the', 'Southwest', 'Mountains', 'at', 'Clark', 'Mountain', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0]"
19688,"['Appekunny', 'Formation', 'is', 'a', 'thick', 'series', 'of', 'rock', 'strata', 'located', 'in', 'the', 'Lewis', 'Range', 'within', 'Glacier', 'National', 'Park', ',', 'in', 'the', 'U.S', '.', 'state', 'of', 'Montana', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
73676,"['John', 'Francis', 'Carroll', '(', 'June', '15', ',', '1858December', '4', ',', '1917', ')', 'was', 'a', 'newspaper', 'publisher', 'and', 'editor', 'who', 'operated', 'the', '``', 'Evening', 'Telegram', '``', 'in', 'Portland', ',', 'Oregon', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
952,"['Fond', 'of', 'his', 'looted', 'Browning', 'Hi-Power', '9', 'mm', 'pistol', 'and', 'vintage', 'WW', 'II', '``', 'Schmeisser', ""''"", 'MP-40', 'submachine', 'gun', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
97191,"['Jingmen', 'is', 'very', 'close', 'to', 'many', 'great', 'tourist', 'attractions', 'such', 'as', 'Changban', 'Slope', 'of', 'Three', 'Kingdoms', 'fame', ',', 'the', 'Wudang', 'Mountains', ',', 'and', 'the', 'Ming', 'Tomb', 'in', 'Zhongxiang', '(', 'a', 'World', 'Heritage', 'site', 'only', 'an', 'hour', 'away', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
88394,"['British', 'air', 'patrols', 'on', 'the', 'morning', 'of', '3', 'September', 'reported', 'seeing', 'no', 'Germans', 'between', 'the', 'Dury', 'Ridge', 'and', 'the', 'Canal', 'du', 'Nord', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
20692,"['Springer', 'Mountain', 'was', 'considered', 'to', 'be', 'less', 'dramatic', 'than', 'Mount', 'Oglethorpe', ',', 'but', 'because', 'of', 'its', 'remoteness', ',', 'Springer', 'Mountain', 'was', 'also', 'considered', 'to', 'be', 'less', 'susceptible', 'to', 'development', '.']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
83848,"['MacDonald', 'Falls', 'on', 'the', 'MacDonald', 'River', 'and', 'footbridge', 'is', 'one', 'of', 'the', 'attractions', ',', 'as', 'are', 'the', 'Carlos', 'Falls', 'and', 'the', 'De', 'la', 'Montagne', 'and', 'MacDonald', 'hiking', 'trail', 's', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
104679,"['The', 'routing', 'included', 'an', 'at-grade', 'section', 'parallel', 'to', 'the', 'SODO', 'Busway', 'and', 'a', 'tunnel', 'under', 'Beacon', 'Hill', ',', 'with', 'stations', 'at', 'South', 'Royal', 'Brougham', 'Way', ',', 'South', 'Lander', 'Street', 'and', 'under', 'Beacon', 'Hill', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
48233,"['Under', 'ideal', 'conditions', ',', 'it', 'can', 'extend', 'to', 'over', ',', 'including', 'such', 'mountains', 'as', 'the', 'Torridon', 'Hills', ',', 'Morven', 'in', 'Caithness', ',', 'Lochnagar', ',', 'Ben', 'Lomond', ',', 'Barra', 'Head', 'and', 'to', 'Knocklayd', 'in', 'County', 'Antrim', ',', 'Northern', 'Ireland', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]"
124645,"['It', 'is', 'named', 'for', 'HMS', '``', 'Vesuvius', '``', '(', '1839', ')', ',', 'a', 'ship', 'of', 'the', 'Royal', 'Navy', 'assigned', 'to', 'the', 'Pacific', 'Station', 'at', 'Esquimalt', 'in', 'the', '19th', 'Century', ',', 'and', 'indirectly', 'after', 'Mount', 'Vesuvius', 'in', 'Italy', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
73630,"['Mount', 'Buke', 'Levu', 'is', 'the', 'highest', 'mountain', 'on', 'Kadavu', 'Island', 'in', 'Fiji', '.']","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26956,"['The', 'Ninole', 'Hills', ',', 'also', 'known', 'as', 'the', 'Ninole', 'Volcanic', 'Series', ',', 'are', 'steep', 'eroded', 'hills', 'of', 'shield', 'basalts', 'on', 'the', 'south', 'side', 'of', 'the', 'Island', 'of', 'Hawaii', '.']","[0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
